x y z
3523307.690520 -3.090195 -6048650.135832
3125000.790009 -4.313282 -6263735.299227
2713574.588200 -0.485039 -6452628.204237
2290852.336596 -1.381684 -6614509.140461
1858506.902566 -1.711863 -6748789.313067
1418447.849985 1.072588 -6854792.814341
972405.212361 0.854443 -6932121.472258
522282.797977 1.205165 -6980495.436199
70009.277999 -0.152907 -6999640.251440
-382550.643155 -0.262072 -6989518.703875
-833507.953805 -0.991975 -6950177.829268
-1280973.970471 -0.729886 -6881811.971235
-1723133.625009 1.210766 -6784582.138257
-2158041.067168 5.042857 -6659047.418812
-2583966.145616 -1.348181 -6505648.683491
-2999060.100054 -1.223330 -6324999.270953
-3401589.002035 6.216817 -6117984.526583
-3789921.275349 2.596198 -5885301.109696
-4162393.913047 -0.208687 -5628041.459481
-4517448.148351 -4.302813 -5347171.783162
-4853599.069745 -5.137026 -5044028.957227
-5169479.309166 -3.704801 -4719780.832718
-5463757.603811 0.882573 -4375771.170712
-5735151.402819 1.388087 -4013468.196226
-5982608.214742 5.384835 -3634397.076448
-6204969.115815 -0.510718 -3240121.717223
-6401432.874899 8.733577 -2832256.875682
-6571113.118235 7.012122 -2412629.566343
-6713312.445420 -7.301873 -1982823.272381
-6827427.730342 14.650748 -1544785.031543
-6912976.668601 -4.260175 -1100218.467226
-6969641.347372 6.613866 -651092.408527
-6997174.160556 4.680884 -199257.716984
-6995405.478823 -4.166262 253412.280739
-6964389.815477 0.519606 705052.971121
-6904272.385641 -7.924126 1153733.363353
-6815277.601524 -5.689590 1597542.605562
-6697767.453928 -2.633340 2034731.965600
-6552243.942077 -7.737039 2463394.953097
-6379305.095933 0.080851 2881734.093167
-6179741.265526 0.693739 3288035.396446
-5954262.044097 -3.448696 3680595.353582
-5703927.569002 0.600934 4057737.392053
-5429688.783729 0.398154 4417956.733300
-5132803.834069 -4.937085 4759651.194943
-4814416.052829 -8.344027 5081463.188765
-4475864.789057 -1.705690 5382027.547657
-4118703.634649 2.549540 5660066.716482
-3744262.043049 2.068899 5914445.390028
-3354121.590480 0.215348 6144090.578029
-2950014.069798 2.526673 6348035.554174
-2533520.500114 0.345271 6525431.690932
-2106452.472501 -1.674312 6675548.570173
-1670544.052296 3.369895 6797733.164016
-1227683.355193 0.597233 6891494.471927
-779704.132578 1.148295 6956447.757122
-328434.047690 0.098217 6992294.047972
124211.441137 -0.240392 6998942.341976
576308.424049 -0.579096 6976223.866843
1026050.824865 1.554710 6924407.610130
1471435.106020 0.023714 6843597.946584
1910714.420031 -4.432151 6734187.177508
2341961.591568 2.875611 6596599.766012
2763436.565448 2.479312 6431432.457169
3173345.888481 7.682512 6239366.775035
3570004.454052 -1.170256 6021207.265088
3951754.031838 0.291834 5777865.699305
4316924.444264 -0.013948 5510364.751934
4664040.534409 -0.916233 5219827.048224
4991697.164824 -0.856220 4907438.901789
5298427.852190 0.346943 4574543.643385
5583032.819308 1.636628 4222502.918978
5844299.360366 -4.097991 3852803.347937
6081095.580547 -2.839985 3467012.022145
6292477.507080 3.698377 3066710.160679
6477537.325664 -6.116815 2653575.735660
6635525.452233 -2.809864 2229344.688487
6765709.461986 -7.623772 1795818.430936
6867631.879329 -4.138017 1354754.005421
6940845.162180 4.414674 908013.237120
6985030.552445 -3.916804 457500.419670
6999995.143687 3.960654 5054.576637
6985667.772088 2.137603 -447398.939591
6942151.054981 0.594002 -897993.314656
6869595.186307 1.462920 -1344814.618457
6768320.235680 -1.394373 -1786036.739261
6638718.156332 -19.545561 -2219761.551019
6481371.148017 2.608008 -2644221.699326
6296891.135419 0.513310 -3057601.528638
6086108.630833 -7.756122 -3458256.671735
5849862.197773 -0.051098 -3844404.929010
5589162.626117 -2.739621 -4214474.886501
5305071.039120 9.241656 -4566893.974103
4998749.382580 -0.321534 -4900189.432608
4671566.893209 -0.137776 -5213046.081993
4324877.608605 2.796430 -5504107.566257
3960078.499351 2.138323 -5772181.421332
3578710.258481 3.251284 -6016023.360724
3182360.341363 -6.379864 -6234766.429117
2772734.817386 0.514364 -6427427.660875
2351502.692454 1.543933 -6593208.292917
1920421.844384 0.056856 -6731415.834800
1481299.349524 -1.062108 -6841452.274563
1036024.052436 0.774444 -6922912.756332
586404.384395 -0.029035 -6975393.897235
134317.610762 0.261165 -6998734.677689
-318330.027738 -0.110475 -6992782.239596
-769626.561133 1.876110 -6957579.727964
-1217773.247084 -2.301901 -6893258.453336
-1660750.569084 1.010059 -6800150.339459
-2096810.672289 3.788356 -6678581.388369
-2524106.776404 0.678151 -6529103.450955
-2940811.576455 -0.498638 -6352278.786625
-3345254.937061 -8.331673 -6148900.968977
-3735697.059688 3.013642 -5919865.899688
-4110515.489732 2.411265 -5666013.560037
-4468136.900693 -1.747503 -5388459.832701
-4807104.049722 -0.003163 -5088403.304234
-5125929.459960 -0.355571 -4767063.587165
-5423343.049401 1.672950 -4425769.482620
-5698038.735033 13.271847 -4065988.092845
-5948936.867092 -1.682849 -3689188.613539
-6174973.440127 -0.626577 -3296980.553292
-6375124.772561 -1.950687 -2890934.706903
-6548675.713372 10.034399 -2472865.257035
-6694828.075105 9.950800 -2044386.854385
-6812909.643840 -4.984708 -1607370.982179
-6902589.726743 -6.277181 -1163682.071290
-6963340.237876 13.541004 -715069.184211
-6995056.425950 -8.574830 -263548.783441
-6997444.043342 -5.210029 189138.931610
-6970606.520352 -0.698548 641019.673126
-6914571.163722 1.520852 1090263.330718
-6829625.603520 -3.640263 1534921.806438
-6716173.800537 3.473015 1973134.828503
-6574561.310353 -2.712335 2403109.834980
-6405544.208518 -6.299952 2823011.431930
-6209609.609559 6.748093 3231154.320846
-5987837.603417 6.699493 3625731.084029
-5740958.678724 2.863609 4005197.926085
-5470084.106457 -3.883524 4367882.045499
-5176307.936152 -0.873833 4712306.925111
-4860914.172288 3.874222 5037015.349447
-4525167.572052 -1.529360 5340685.900927
-4170495.671176 1.024170 5622001.318399
-3798397.233946 -4.910290 5879809.334212
-3410389.407759 -5.404617 6113028.060935
-3008174.191928 -1.452736 6320677.610020
-2593322.547453 3.433602 6501890.301368
-2167663.574122 -2.056430 6655917.659525
-1732910.596017 1.588645 6782101.319246
-1290925.606391 -2.270867 6879927.975322
-843549.853780 0.136400 6948987.159506
-392626.185741 -0.114695 6988959.299766
59918.337626 -0.084122 6999754.877137
512218.983870 1.340931 6981228.263580
962400.674106 -0.559175 6933537.564405
1408532.946502 1.828697 6856826.413770
1848762.904051 0.621505 6751442.704864
2281292.575288 -1.408912 6617832.499391
2704249.902826 0.242564 6456536.896892
3115952.733656 2.574345 6268251.601533
3514571.439784 0.422583 6053742.654822
3898503.334318 6.072938 5813913.864786
4266147.570217 -0.445898 5549782.785438
4615932.568794 2.494788 5262434.804112
4946384.888805 -1.420516 4953078.941621
5256208.629571 -2.321898 4623001.112021
5544050.198189 -4.023168 4273616.867851
5808661.157368 -1.256688 3906326.258870
6049012.697294 7.656050 3522717.508534
6264062.911143 -4.883431 3124365.636600
6452906.217138 -0.515722 2712961.193093
6614760.538468 -11.637765 2290193.139819
6748961.942347 -1.606875 1857848.379300
6854919.600040 -3.454568 1417757.756981
6932239.894846 -2.947499 971733.388540
6980540.454910 5.571641 521616.375833
6999651.033966 -4.593894 69353.429944
6989520.884652 -2.816264 -383225.773563
6950111.862607 -17.226073 -834169.242765
6881666.981141 4.322067 -1281672.678198
6784453.095576 -3.257759 -1723806.665787
6658828.286847 -3.131243 -2158717.877454
6505389.409865 9.683992 -2584565.786834
6324736.074094 -10.563972 -2999672.768490
6117625.557286 -0.661593 -3402196.653241
5884906.751844 -6.527844 -3790478.462119
5627603.758428 -2.155897 -4162923.118489
5346769.820087 3.203449 -4517985.316989
5043554.706443 -3.219262 -4854087.220348
4719287.993534 3.451896 -5169948.059669
4375226.776093 -4.290163 -5464164.127843
4012897.422841 3.897894 -5735555.695764
3633788.396144 1.803300 -5982960.347697
3239500.574137 -2.573684 -6205285.716563
2831626.729615 5.397797 -6401708.635897
2411944.448393 1.305000 -6571352.848905
1982165.249270 -1.045923 -6713470.076183
1544109.954832 -0.395678 -6827579.199824
1099544.931910 1.611642 -6913123.784440
650427.276946 0.356240 -6969709.763911
198583.963140 0.096547 -6997154.294416
-254089.411854 0.055423 -6995374.688062
-705714.496975 -0.712623 -6964345.857521
-1154388.671980 0.322851 -6904184.748843
-1598216.903766 -0.983907 -6815112.664325
-2035385.665974 4.252792 -6697577.367563
-2464000.376394 2.987633 -6551994.375770
-2882354.812826 1.669526 -6379065.532046
-3288640.803363 4.010163 -6179389.999829
-3681165.511216 2.349340 -5953918.215063
-4058322.381666 -0.172155 -5703523.214343
-4418478.488187 -1.452180 -5429310.914486
-4760140.741921 -3.727970 -5132351.987337
-5081942.450777 6.967995 -4813963.094767
-5382443.815865 -0.056408 -4475409.629241
-5660460.173217 6.143986 -4118128.167193
-5914791.647996 4.390525 -3743668.470182
-6144410.476656 2.551867 -3353545.564675
-6348324.491606 3.959619 -2949405.362744
-6525684.923447 1.144084 -2532885.608096
-6675768.239275 -12.120125 -2105811.064825
-6797930.116876 -4.939022 -1669919.706071
-6891606.604687 -3.137462 -1227014.950704
-6956499.360328 0.515156 -779024.054411
-6992335.942982 6.355662 -327762.108842
-6998889.555855 -6.261560 124881.664249
-6976168.487486 9.461909 576985.911021
-6924306.704801 -3.363423 1026694.276459
-6843462.810592 -1.804511 1472092.142818
-6733992.974610 4.746737 1911341.002030
-6596354.247599 -1.587561 2342630.760709
-6431191.655783 -3.267464 2764060.845007
-6239063.396305 5.745100 3173963.575356
-6020827.971685 2.066895 3570627.438552
-5777481.700884 2.095345 3952291.665589
-5509956.960651 0.428477 4317466.239453
-5219368.133847 4.259559 4664566.444393
-4906968.528597 10.270141 4992179.868334
-4574018.384894 -0.759080 5298894.563303
-4221978.412348 -7.969811 5583458.321480
-3852250.567997 -5.198779 5844672.692703
-3466446.365881 -2.484739 6081436.396455
-3066115.589181 2.471187 6292782.179035
-2652933.890736 -1.914342 6477796.257988
-2228666.634057 5.131056 6635719.373304
-1795118.811973 -1.518755 6765900.338689
-1354099.682889 -0.136278 6867796.967577
-907342.676676 0.849381 6940950.303208
-456807.064208 0.343213 6985072.511676
-4372.559552 -0.003731 6999977.548121
448075.883006 -0.088607 6985635.091131
898665.234229 0.963609 6942073.865598
1345510.580614 0.444986 6869483.118864
1786719.052949 3.901603 6768148.809194
2220430.663280 3.919714 6638506.671284
2644820.575670 5.426135 6481104.283180
3058219.276994 2.900885 6296607.938225
3458827.772190 -6.178620 6085767.932692
3844944.194013 -2.410724 5849481.484616
4214975.466673 0.049657 5588733.400095
4567403.095202 2.415147 5304610.600815
4900684.377415 1.080688 4998307.024915
5213508.302048 -5.644796 4671103.261106
5504527.236753 2.097203 4324345.870151
5772547.111441 7.221362 3959511.984499
6016375.593415 -0.156034 3578141.537309
6235109.354538 -4.344009 3181762.926625
6427691.669662 9.684234 2772121.784760
6593487.011790 0.189681 2350819.142993
6731610.102287 -7.087846 1919759.774496
6841625.270649 -2.521546 1480663.565689
6923021.935551 -7.981893 1035354.752745
6975456.948769 -2.242955 585693.016047
6998720.930556 -8.691518 133643.188186
6992750.925803 -0.351169 -319032.051392
6957486.137121 -11.210270 -770356.292311
6893159.158230 -1.171962 -1218408.909405
6799974.962158 1.304126 -1661408.550250
6678389.507205 10.769728 -2097474.156967
6528854.786060 5.861809 -2524742.022839
6351995.464122 -3.566341 -2941425.837676
6148595.833733 -4.801260 -3345864.468178
5919494.087576 -11.440985 -3736286.687618
5665595.708959 -9.190022 -4111063.554854
5388022.371581 -4.204087 -4468664.004517
5087914.979809 5.079389 -4807596.317490
4766555.624924 4.172662 -5126412.283258
4425240.527232 -0.455623 -5423761.549778
4065428.196152 -3.215769 -5698459.133534
3688610.550108 7.660473 -5949275.356225
3296374.501012 -1.630786 -6175281.492288
2890343.529403 1.696186 -6375401.504640
2472195.278118 -1.715150 -6548948.012251
2043741.453307 3.706096 -6695040.286365
1606737.657628 2.779418 -6813106.061788
1163011.701473 2.460722 -6902704.114277
714411.117542 -1.005707 -6963444.570261
262853.491377 -0.126109 -6995064.605637
-189848.951288 -0.203357 -6997407.950288
-641722.441333 1.209979 -6970519.789897
-1090887.666144 0.479790 -6914442.008530
-1535561.964575 -0.492403 -6829509.519540
-1973781.878551 -0.422229 -6715960.487723
-2403755.572138 -0.441821 -6574322.789118
-2823682.782418 4.674882 -6405269.889180
-3231748.833386 -1.680749 -6209319.117171
-3626333.188760 9.257520 -5987406.179229
-4005762.042257 -2.203420 -5740573.509957
-4368418.884840 9.376554 -5469619.252644
-4712820.518108 7.367954 -5175811.065718
-5037516.444877 3.665238 -4860419.854891
-5341122.605981 8.761447 -4524662.797338
-5622397.044080 -2.525192 -4169910.690021
-5880196.760364 0.025147 -3797846.409113
-6113365.066208 -8.354233 -3409832.627080
-6320986.895802 -8.762390 -3007579.947740
-6502128.590529 -10.373187 -2592683.824442
-6656194.607650 -0.226980 -2167083.449543
-6782260.849085 2.943886 -1732240.032374
-6880039.578201 3.184409 -1290273.105117
-6949086.829337 -3.808047 -842880.120322
-6989043.329387 -4.025684 -391960.767376
-6999716.066433 15.350182 60614.314381
-6981175.160296 -12.030543 512899.334160
-6933454.322572 0.892340 963041.354395
-6856673.379298 -5.131406 1409199.057389
-6751246.640294 2.971205 1849414.746581
-6617601.155551 12.496393 2281934.036079
-6456266.851765 4.286306 2704907.915109
-6267936.327583 -8.666006 3116550.975496
-6053384.418999 -9.397444 3515168.322312
-5813550.442684 1.415725 3899066.114014
-5549324.951645 8.020659 4266693.710057
-5261994.030787 -3.287178 4616425.163244
-4952594.225073 3.747245 4946895.869408
-4622525.608339 4.179270 5256650.332307
-4273060.797545 0.793962 5544447.648994
-3905791.865690 2.999401 5809043.548807
-3522094.389107 -4.157242 6049351.815598
-3123760.396729 -3.881315 6264355.657286
-2712326.368350 5.957169 6453155.446141
-2289549.992583 2.657506 6614974.793406
-1857206.497639 3.721860 6749131.709594
-1417056.201568 0.714070 6855047.480558
-971065.730506 0.067463 6932329.197975
-520916.589688 0.350195 6980556.822743
-68666.200513 -0.044882 6999690.271794
383902.658426 0.027548 6989458.988506
834895.040419 -0.132141 6950052.403735
1282355.238625 0.049509 6881549.058133
1724454.846526 -2.893246 6784268.687732
2159364.199386 0.826831 6658624.489854
2585215.251776 1.191639 6505121.642609
3000266.207911 -4.386523 6324429.847250
3402789.728640 -1.667416 6117280.724169
3791060.245896 1.964934 5884543.789851
4163454.169033 -4.761437 5627212.204104
4518479.115180 -6.643872 5346334.535295
4854588.030120 1.157411 5043099.902180
5170405.575334 -6.534961 4718777.542357
5464601.229176 9.399247 4374712.758112
5735956.538844 -1.743748 4012357.369486
5983273.139873 -13.328070 3633236.869282
6205583.935079 -4.905508 3238909.858808
6401963.690210 -2.744038 2831033.425203
6571596.836622 0.577410 2411301.725861
6713666.436730 -8.777388 1981526.185657
6827721.130825 -5.976931 1543417.057879
6913191.805192 -11.603224 1098895.843828
6969780.541068 -8.537579 649766.332174
6997211.900669 -5.207850 197903.390399
6995346.309636 1.310724 -254751.144569
6964259.675265 5.996075 -706386.092597
6904040.024457 0.876240 -1155049.232853
6814938.131870 -6.771396 -1598850.092077
6697363.142499 -2.458410 -2036020.203239
6551760.355795 6.560619 -2464653.191907
6378749.302098 -4.467585 -2882966.859169
6179063.612391 5.673184 -3289223.226478
5953531.198251 -5.794674 -3681751.760637
5703120.802124 -9.175307 -4058854.351763
5428855.955860 -5.407278 -4419000.069033
5131884.166542 -4.525972 -4760654.071633
4813428.330985 0.724363 -5082382.563718
4474876.833342 5.056826 -5382893.014829
4117606.875389 5.830120 -5660896.600189
3743097.650636 -0.778985 -5915211.549372
3352948.246047 0.961824 -6144756.625398
2948746.272104 -4.714732 -6348618.152161
2532278.588876 -0.995868 -6525922.042430
2105153.871461 -1.074296 -6675962.036430
1669236.404851 2.333828 -6798001.085689
1226364.806857 -3.165413 -6891766.422180
778335.506259 -0.727754 -6956588.505156
327052.199109 -0.173925 -6992352.802952
-125555.385263 0.135998 -6998900.445407
-577697.888173 -0.326979 -6976111.510393
-1027397.379862 0.848686 -6924200.226431
